input,csco_code,csco_name,similarity,expected_code,expected_name
校区教师小学初中就近分配 校招社招都有需求,2080101,普通高等学校教师,0.8031256502224813,2080203,初级中学教师
淘宝京东运营助理,4010600,电子商务服务人员,0.7649261102210102,4010601,电子商务师S
电子厂年龄放宽不查学籍欢迎来战,6250000,计算机、通信和其他电子设备制造人员,0.40869335458074196,6250000,计算机、通信和其他电子设备制造人员
电话销售,4010201,营销员,0.9999999999999287,4010200,销售人员
白班保洁8小时休4,6180000,机械制造基础加工人员,0.5859208424973964,4090801,保洁员L
网约车司机,4020201,客运车辆驾驶员L,0.9999999999998349,4020201,客运车辆驾驶员L
硬件工程师,2021002,计算机硬件工程技术人员,0.9999999999998959,2021002,计算机硬件工程技术人员
福利年假,2060300,会计专业人员,0.669818049951456,8000000,不便分类的其他从业人员
稳定精准客户电话销售,4010200,销售人员,0.7888460336362721,4050301,保险代理人
稳定销售顾问,4010201,营销员,0.8858937567939841,4010200,销售人员
美容师无经验带薪培训 前期底,4100000,居民服务人员,0.5436462790186687,4100301,美容师
美甲师,4100303,美甲师,0.9999999999999512,4100303,美甲师
聘商务司机,4020201,客运车辆驾驶员L,0.9185220836680238,4020201,客运车辆驾驶员L
聘医药销售经理般国家节假日,2060700,商务专业人员,0.7321372110288913,4010502,医药商品购销员
聘美容美甲美睫师美容师,4100301,美容师,0.8833203963465902,4100301,美容师
维修技师前台收银销售洗车工,4120100,汽车摩托车修理技术服务人员,0.7904091004098716,4120101,汽车维修工
育婴师,4100103,保育师,0.9999999999999305,4100103,保育师
诚招户外品牌商品经理,2060704,品牌专业人员,0.8547653159956029,2060704,品牌专业人员
诚聘电话销售,4010201,营销员,0.9414396426281932,4010200,销售人员
诚聘app代理商销售经理,4010201,营销员,0.8548789131582317,2060702,市场营销专业人员
诚聘助贷经理,4050103,银行客户业务员,0.8404963965727831,2060904,信贷审核专业人员
诚聘在线天猫客服,4040503,呼叫中心服务员,0.8509666362694759,4040503,呼叫中心服务员
诚聘晚托老师就近安排,4100103,保育师,0.8199122967369719,2089900,其他教学人员
诚聘月嫂,4100106,家政服务员,0.9192676875029965,4100106,家政服务员
诚聘服务员,4030205,餐厅服务员,0.9161849228772682,4990000,其他社会生产服务和生活服务人员
诚聘服装店营业员,2090406,服装道具师,0.8491371443837343,4010203,商品营业员
诚聘渠道销售,4010203,商品营业员,0.8425987338542673,2060702,市场营销专业人员
诚聘皮肤科专家,2050108,皮肤科医师,0.8906648721902456,2050108,皮肤科医师
诚聘药品区域销售经理黑河市北安市,4010502,医药商品购销员,0.809807310240799,4010502,医药商品购销员
诚聘行政总监,3010200,行政事务处理人员,0.9404843221774793,3010101,行政办事员
诚聘销售专家无需,4010200,销售人员,0.644657647797596,2060702,市场营销专业人员
诚聘销售代表,4010201,营销员,0.9046060363093907,4010200,销售人员
诚聘长治英雄中路旗舰店店长,4010206,连锁经营管理师,0.8848693866372735,1060102,企业经理
诚聘驻店销售员,4010203,商品营业员,0.9111550289683227,4010203,商品营业员
货运司机惠州地区就近安排,4020200,道路运输服务人员,0.7299029589540399,4020202,道路货运汽车驾驶员L
车险坐席经验不限入职,4050000,金融服务人员,0.568222744456328,2061002,保险核保专业人员
辅导老师适合研究生或者准研究生,2080202,中等职业学校教师,0.8060772490448497,2089900,其他教学人员
送餐员免费提供车辆住宿,3010200,行政事务处理人员,0.6430718848270316,4100801,网约配送员
造价师75小时工作制,4010000,批发与零售服务人员,0.5564823144452471,2023010,工程造价工程技术人员
销售顾问8000,4010201,营销员,0.8200079059877187,2060702,市场营销专业人员
饲料销售,4080500,检验、检测和计量服务人员,0.7473064905268543,4010501,农产品购销员
不带货主播,4010600,电子商务服务人员,0.6751643655268321,4010602,互联网营销师s
高铁vip接待票务员,4020104,铁路行包运输服务员,0.813633463220209,4020502,客运售票员
高铁乘务员票务员,4020102,铁路列车乘务员,0.8517416664015035,4020502,客运售票员
高铁乘辅警,4020100,轨道交通运输服务人员,0.7857844896349999,3020202,辅警
高铁售票员,4020104,铁路行包运输服务员,0.8168808287513587,4020502,客运售票员
高铁安检员包食宿,4020104,铁路行包运输服务员,0.8047424981853676,4070502,安检员
高铁巡查人员包食宿,4020100,轨道交通运输服务人员,0.786434954786617,4020103,铁路车站客运服务员
高铁贵宾厅,4030100,住宿服务人员,0.7301410901169625,4020103,铁路车站客运服务员
高高甜品工作室蛋糕裱花师,6020102,糕点装饰师,0.9236785323836325,6020102,糕点装饰师
鱼饲料销售,5040000,渔业生产人员,0.7902662726173105,4010501,农产品购销员
鲁宇博铣工,6170910,铸轧工,0.8925026883790181,6180102,铣工
鲜奶促销员,6020402,乳品评鉴师,0.8864740280634846,4010203,商品营业员
鲜奶销售人员,6020400,乳制品加工人员,0.894275304941048,4010203,商品营业员
鲜秀食品贸易日料厨师,4030201,中式烹调师,0.9090643964227981,4030203,西式烹调师
鲜羊奶销售配送,6020400,乳制品加工人员,0.7899264424919749,4010203,商品营业员
鸭坯销售人员,4010200,销售人员,0.8289816111677601,4010501,农产品购销员
鸿丰光浮物流跟车员,6160107,井下机车运输工,0.8283857308108284,4020708,快递员
鸿蒙天创焊工,6180204,焊工,0.829451164263713,6180204,焊工
鸿辉制衣保安,4070501,保安员,0.8109657870909218,4070501,保安员
鸿迅电器家电维修,6310100,机械设备修理人员,0.7638050638356083,4120301,家用电器产品维修工
鸿飞汽车租赁网约车司机,4020201,客运车辆驾驶员L,0.9043842079832445,4020201,客运车辆驾驶员L
鹏墨电梯电梯工,6290303,电梯安装维修工,0.9305882691579552,6200400,电梯装配调试工
鹏浩标识氩弧焊工,6180204,焊工,0.9161665367932117,6180204,焊工
鹤壁郑州往返专线司机,4020200,道路运输服务人员,0.6668020015944487,4020201,客运车辆驾驶员L
鹤山金牌厨柜衣柜 全屋定制设计师,4080800,专业化设计服务人员,0.7327832361058373,4080807,室内装饰设计师
鹰潭月湖区德邦聘快递员,4020300,水上运输服务人员,0.7209203851928015,4020708,快递员
鹿泉区技术员,2090405,装置师,0.826123703264504,2000000,专业技术人员
麗枫酒店前台收银,4030100,住宿服务人员,0.7193904689460698,4030101,前厅服务员
黄光工艺工程师,6290403,照明工程施工员,0.8557863603479045,4080826,工业设计工艺师S
黄冈OTC销售代表,4010201,营销员,0.8326648857685122,4010201,营销员
黄平沪上阿姨奶茶店奶茶店店员,4030200,餐饮服务人员,0.7984522029734823,4030210,调饮师
黄石市旺新环保科技机修工,2022700,环境保护工程技术人员,0.7728283978974139,6310100,机械设备修理人员
黄边客服专员定节假日,4040500,软件和信息技术服务人员,0.6418085632457167,4040503,呼叫中心服务员
黄酒酿造工,6020605,黄酒酿造工,0.9999999999998272,6020605,黄酒酿造工
黄陂工程维修,6310110,机电设备维修工,0.8346355002185772,6310109,工程机械维修工
黄骅推广销售,4010200,销售人员,0.8311814178002762,4010200,销售人员
黎平县销售代表,4010201,营销员,0.8765170904766665,4010200,销售人员
黑果枸杞普工操作工,6010600,果蔬坚果加工工,0.7350682959319518,6000000,生产制造及有关人员
鼎丰水暖货运司机,4110200,燃气供应服务员,0.7772798760108941,4020202,道路货运汽车驾驶员L
鼎晟模具厂抛光工,6130100,化学纤维原料制造人员,0.7666342731272922,6180104,磨工
鼎正重机焊工,6180204,焊工,0.9517610489135419,6180204,焊工
鼎盛研磨抛光工,6180304,喷涂喷焊工,0.8191954577375906,6180104,磨工
齐齐哈尔新能源电厂,2020700,机械工程技术人员,0.7188755135877892,2021101,电工电器工程技术人员
龙城精锻集团生产安全员,6310600,安全员,0.8416789062804523,6310600,安全员
龙大粮油诚聘榆林销售精英,4010300,贸易经纪代理人员,0.7442068036199512,4010201,营销员
龙山县易点咖啡馆咖啡师,4030208,咖啡师,0.8424083995076315,4030208,咖啡师
龙岗区销售顾问提供资源,4010201,营销员,0.831786589278859,2060702,市场营销专业人员
龙岗财评协审造价员,4050402,鉴定估价师,0.8310679162648665,2060601,资产评估专业人员
龙岩班主任学,4100305,修脚师,0.8072786831754836,4139900,其他文化和教育服务人员
龙杏豪客来牛排馆洗碗工,4030205,餐厅服务员,0.8031074698974742,4030205,餐厅服务员
龙湖九里晴川租售中心房产销售,4060200,房地产开发与交易服务人员,0.639666441563285,4060201,房地产经纪人
龙湾汽车俱乐部日料厨师,4030203,西式烹调师,0.815063843362891,4030203,西式烹调师
镗铣加工中心操作工,6170906,焊管机组操作工,0.8839603247531477,6180105,镗工
w食宿器械销售,4130100,社会文化活动服务人员,0.6856347438382808,4010201,营销员
25届冠亚厂机电生,6200000,通用设备制造人员,0.7509020775141404,2021101,电工电器工程技术人员
不外出盖实习证明W 金融顾问,2060300,会计专业人员,0.6426986842551583,2060906,公司金融顾问
云贵广快消品餐饮经理可接受全国出差,4010200,销售人员,0.7589422006931777,2060702,市场营销专业人员
入职即转正平台运营,4130100,社会文化活动服务人员,0.6419491089986697,4130105,全媒体运营师S
兼职合作OTC销售代表,4010200,销售人员,0.743373547821682,4010502,医药商品购销员
兼职合作OTC销售代表,4010200,销售人员,0.743373547821682,4010502,医药商品购销员
客车维修技工,4120101,汽车维修工,0.9531590993640361,4120101,汽车维修工
有客户业务员,4050401,典当业务员,0.8942720874938467,4010201,营销员
广告客户执行AE 客户经理AM,4070203,客户服务管理员,0.8570406575789344,4070203,客户服务管理员
商办产业园招商主管,2023401,产品设计工程技术人员,0.8813429033685755,2060703,商务策划专业人员
国企项目经理,2023004,项目管理工程技术人员,0.9116888382635777,2023004,项目管理工程技术人员
在家办公电话客服和审核员,4040500,软件和信息技术服务人员,0.7426043333751702,4040503,呼叫中心服务员
瑞幸咖啡店员就近选择,4030208,咖啡师,0.8371896642123404,4030208,咖啡师
广西南宁行政人事专员,4070300,人力资源服务人员,0.740554577896455,3010101,行政办事员
医疗销售代表,2060707,医药代表,0.8690617371257706,4010502,医药商品购销员
机电工程学院专任教师,2080102,高等职业学校教师,0.8466605865834659,2080102,高等职业学校教师
高校行政岗,1060100,,0.7980803201387081,3010101,行政办事员
儿童引导师就近分配,4100101,婴幼儿发展引导员,0.88557675398165,4100101,婴幼儿发展引导员
涂装设备工程师,2020708,材料成形与改性工程技术人员,0.9491900087229407,2020701,机械设计工程技术人员
滴滴代驾人事行政专员,4070304,企业人力资源管理师,0.8567435986252256,3010101,行政办事员
办事处主任,1060102,企业经理,0.9458237227996297,3010101,行政办事员
白酒城市总监,2060702,市场营销专业人员,0.8224529516615204,2060702,市场营销专业人员
摄影摄像师剪辑,4080901,商业摄影师,0.9698903989004467,4080901,商业摄影师
英语市场企划,2060700,商务专业人员,0.7592926916036807,2060702,市场营销专业人员
区域销售经理,2060702,市场营销专业人员,0.999999999999918,2060702,市场营销专业人员
高级产品经理,2023401,产品设计工程技术人员,0.9523219302664259,2023401,产品设计工程技术人员
国企营销部销售主管,1060102,企业经理,0.9322356622346903,2060702,市场营销专业人员
7000家政保洁就近安排绝不考证,2100000,新闻出版、文化专业人员,0.4323294155514823,4100106,家政服务员
国寿运营助理专员,4130105,全媒体运营师S,0.9169101174402564,4070203,客户服务管理员
新能源小车司机,6300100,专用车辆驾驶员,0.8489076716419132,4020201,客运车辆驾驶员L
招美容美体养生会所销售顾问,4100300,美容美发和浴池服务人员,0.7155311583367269,4010201,营销员
跆拳道教练,4140501,社会体育指导员,0.9999999999998777,4140501,社会体育指导员
招跆拳道教练,4140501,社会体育指导员,0.9740035856715533,4140501,社会体育指导员
招运营商客服纯接听客服不带外呼不带销售,4040000,信息传输、软件和信息技术服务人员,0.47515271613545385,4010201,营销员
招销售向阳而生,4010200,销售人员,0.8081573496036916,4010201,营销员
挣钱多多销售助理,4010200,销售人员,0.7832845355906756,4010201,营销员
推销员,4010200,销售人员,0.9757337938417427,4010201,营销员
链家实习生运营销售代表销售顾问,4010200,销售人员,0.7930756895819391,4010201,营销员
搏击教练,2090701,教练员,0.8724525317618324,4140501,社会体育指导员
摄像摄影,4080901,商业摄影师,0.9716418069287263,4080901,商业摄影师
摄像剪辑,4080901,商业摄影师,0.9222236580430772,4080901,商业摄影师
摄像剪辑师,4080901,商业摄影师,0.9201654948119314,4080901,商业摄影师
摄像助理,4080901,商业摄影师,0.8849503104162852,4080901,商业摄影师
摄像师,4080901,商业摄影师,0.9818793180150289,4080901,商业摄影师
摄像师助理,4080901,商业摄影师,0.8902329754716659,4080901,商业摄影师
摄像师后期剪辑师,4080901,商业摄影师,0.8945918693408984,4080901,商业摄影师
摄像摄影,4080901,商业摄影师,0.9716418103178233,4080901,商业摄影师
摄像摄影师,4080901,商业摄影师,0.9954833410856047,4080901,商业摄影师
摄影,4080901,商业摄影师,0.9999999999999395,4080901,商业摄影师
摄影  达人,4080901,商业摄影师,0.9634085216119823,4080901,商业摄影师
摄影平面,4080901,商业摄影师,0.97044817351835,4080901,商业摄影师
摄影影像师,2090505,摄影家,0.9670280696616753,4080901,商业摄影师
摄影摄像,4080901,商业摄影师,0.9599493872118088,4080901,商业摄影师
摄影摄像师,4080901,商业摄影师,0.9999999999999518,4080901,商业摄影师
摄影摄像师剪辑师,4080901,商业摄影师,0.9478636223731384,4080901,商业摄影师
摄影制作,4080901,商业摄影师,0.9782046144180851,4080901,商业摄影师
摄影剪辑,4080901,商业摄影师,0.9498795293029775,4080901,商业摄影师
摄影剪辑师,2090505,摄影家,0.9146730031830937,4080901,商业摄影师
摄影助理,4080900,摄影扩印服务人员,0.9027277662377934,4080901,商业摄影师
摄影助理后期修图助理,4080900,摄影扩印服务人员,0.8624285646967543,4080901,商业摄影师
摄影助理小白带薪,4080900,摄影扩印服务人员,0.8309742746083234,4080901,商业摄影师
摄影学徒,2090505,摄影家,0.9668129115157479,4080901,商业摄影师
摄影摄像助理,4080901,商业摄影师,0.9213612843313924,4080901,商业摄影师
摄影摄像师,4080901,商业摄影师,0.9999999999999518,4080901,商业摄影师
操作岗,2023001,工业工程技术人员,0.9062528521492448,6000000,生产制造及有关人员
操作工 一厂,6000000,生产制造及有关人员,0.8828341253677158,6000000,生产制造及有关人员
操作工普工技工,6000000,生产制造及有关人员,0.9125071170772715,6000000,生产制造及有关人员
操作工坐岗,6000000,生产制造及有关人员,0.8950908601333422,6000000,生产制造及有关人员
操作工为残疾人爱心岗,2060800,人力资源专业人员,0.7105394657090419,6000000,生产制造及有关人员
攀枝花销售代表,4010200,销售人员,0.7405559220668329,4010200,销售人员
支付宝催收专员本地,2060700,商务专业人员,0.7866992789491997,4050102,银行信贷员
支付宝红包码推广,2060300,会计专业人员,0.7273147095872101,4010200,销售人员
支付风控算法工程师国际化,2022800,安全工程技术人员,0.6935844182097313,,计算机与应用工程技术人员
收料员仓库管理员,4020601,仓储管理员,0.9669983067019474,4020601,仓储管理员
收银,4010204,收银员,0.9999999999998065,4010204,收银员
收银员,4010204,收银员,0.9999999999998925,4010204,收银员
收银员,4010204,收银员,0.9999999999998925,4010204,收银员
收银客服,4010204,收银员,0.9334834033464307,4010204,收银员
收银结算员,4010204,收银员,0.9047065694499425,4010204,收银员
改灯师傅,4130207,照明工,0.9039304445828337,4120101,汽车维修工
放射医师,2050115,放射科医师,0.9894515802081316,2050115,放射科医师
放射科医师,2050115,放射科医师,0.9999999999999046,2050115,放射科医师
放射科医师珠海分院,2050115,放射科医师,0.8990023275483406,2050115,放射科医师
放射科医生,2050115,放射科医师,0.9999999999999234,2050115,放射科医师
政企业务中心运营支持,2060700,商务专业人员,0.7016101465701942,3010100,行政业务办理人员
政务编辑,4080808,广告设计师,0.8058840978810166,2100200,编辑
政府公共事务经理,3010102,政务服务办事员,0.8763005424924298,3010100,行政业务办理人员
政府采购工程招标代理专员,2060715,招标采购专业人员,0.8690670181877949,2060715,招标采购专业人员
政府采购招标代理专员,2060715,招标采购专业人员,0.9018469304866867,2060715,招标采购专业人员
政府销售,2060700,商务专业人员,0.7780679736203051,4010201,营销员
政惠厨师,4030201,中式烹调师,0.9618451106677224,4030201,中式烹调师
政赢机械质量管理测试,4080500,检验、检测和计量服务人员,0.7460531122081047,2022903,质量管理工程技术人员
故事表演教师,2080000,教学人员,0.8792736139746339,2089900,其他教学人员
效果图绘图员,3010207,制图员,0.8977303548913087,3010207,制图员
救生员,3020308,应急救援员,0.9999999999998614,4020304,水上救生员
救生员国企文体馆,3020308,应急救援员,0.8676003019232101,4020304,水上救生员
教务专员,3010203,公关员,0.8555758194260069,2089900,其他教学人员
教务助理兼助教,4130105,全媒体运营师S,0.870763358886811,2089900,其他教学人员
教务班主任,2080000,教学人员,0.9329976459693585,2089900,其他教学人员
教务管理,4130400,教育服务人员,0.9999999999999335,2089900,其他教学人员
教务管理专员,3010200,行政事务处理人员,0.8403446214249959,2089900,其他教学人员
教务管理主管,2080000,教学人员,0.9249783799666653,2089900,其他教学人员
教培专员,4070304,企业人力资源管理师,0.863691558232804,2089900,其他教学人员
教培招生老师,4010201,营销员,0.9761410839677684,2089900,其他教学人员
教培机构店长,4130400,教育服务人员,0.8664607953871001,2080000,教学人员
教培机构校长,1060200,事业单位负责人,0.9085716822401797,2089900,其他教学人员
教学主管,2080000,教学人员,0.9096835637030789,2089900,其他教学人员
教学主管经理,2080000,教学人员,0.9192305180116254,2089900,其他教学人员
教学主管经理 氛围好,2080000,教学人员,0.8183126788704187,2089900,其他教学人员
教学培训师,2080400,特殊教育教师,0.9615120949538727,2060804,职业技术实训指导专业人员
教学总监,2080000,教学人员,0.9204635591192805,2089900,其他教学人员
教学管理,2080000,教学人员,0.9999999999999376,2089900,其他教学人员
教学设备销售经理,4130400,教育服务人员,0.7901282258382675,2060702,市场营销专业人员
教师,2080000,教学人员,0.9999999999998817,2080000,教学人员
教师管理专业技术岗课程建设,2080102,高等职业学校教师,0.9074809271883815,2080000,教学人员
教研组长,2080000,教学人员,0.9216765490091787,2080000,教学人员
教练,2090701,教练员,0.9641342398557553,2090701,教练员
教练员,2090701,教练员,0.9999999999999258,2090701,教练员
教练员助教,2090701,教练员,0.9086142743855057,2090701,教练员
教练学徒,2090701,教练员,0.9459068832545641,2090701,教练员
教育前台,4130400,教育服务人员,0.8911155625402625,4010201,营销员
教育市场专员出国留学国际教育,4070400,旅游及公共游览场所服务人员,0.6402950948962304,4010201,营销员
教育电话销售,4010201,营销员,0.8452377726930292,4010201,营销员
教资教招英语讲师,2080000,教学人员,0.9080786543338539,2080200,中小学教师
散打搏击教练 助教,2090701,教练员,0.8193011032573049,4140501,社会体育指导员
散打搏击教练合伙人,2090700,体育专业人员,0.7649744980941366,4140501,社会体育指导员
散打教练,2090701,教练员,0.89285409929148,4140501,社会体育指导员
散打教练助教,2090701,教练员,0.865155245646217,4140501,社会体育指导员
数字IC验证工程师,2023809,集成电路工程技术人员S,0.9971550115282846,,集成电路工程技术人员
数字ic设计socip,4040405,数字化解决方案设计师S,0.8517855143937166,,集成电路工程技术人员
数字化诊断工程师,2023809,集成电路工程技术人员S,0.8452873054811553,4040501,计算机程序设计员S
数字化采购经理,2060713,数字化管理师S,0.8879640128845948,,采购人员
数字化销售管理专员,3010202,秘书,0.8116916070373018,4010201,营销员
数字多媒体设计总监,2090607,数字媒体艺术专业人员S,0.8448682412791163,,采购人员
数字差旅营销顾问,4010600,电子商务服务人员,0.7474606272684193,4010201,营销员
数据仓库专家社区方向,2023803,大数据工程技术人员S,0.8318720392297293,4040504,数据库运行管理员S
数据分析,2023009,数据分析处理工程技术人员S,0.824707994199543,2023009,数据分析处理工程技术人员S
数据分析专员,4070205,商务数据分析师S,0.8014068275024753,2023009,数据分析处理工程技术人员S
数据分析专员,4070205,商务数据分析师S,0.8014068275024753,2023009,数据分析处理工程技术人员S
数据分析员实习,4070205,商务数据分析师S,0.8762326965417828,2023009,数据分析处理工程技术人员S
数据分析岗中国,4130100,社会文化活动服务人员,0.6580959727244959,2023009,数据分析处理工程技术人员S
数据分析工程师,2023009,数据分析处理工程技术人员S,0.9345912421972586,2023009,数据分析处理工程技术人员S
数据分析师,4070205,商务数据分析师S,0.9999999999999034,2023009,数据分析处理工程技术人员S
数据分析师跨境,4070205,商务数据分析师S,0.8263239866000439,2023009,数据分析处理工程技术人员S
数据分析师,4070205,商务数据分析师S,0.9999999999999217,2023009,数据分析处理工程技术人员S
数据分析经理,4070205,商务数据分析师S,0.9657618098026485,2023009,数据分析处理工程技术人员S
数据助理,4040500,软件和信息技术服务人员,0.778878349895249,4040504,数据库运行管理员S
数据处理与安全主管,2023812,数据安全工程技术人员S,0.8125851417897799,4040504,数据库运行管理员S
数据审核,2023009,数据分析处理工程技术人员S,0.8631140169634477,4040504,数据库运行管理员S
数据工程师,2023803,大数据工程技术人员S,0.9648697440385444,2023009,数据分析处理工程技术人员S
数据库初级工程师,2023803,大数据工程技术人员S,0.9619132653100616,2023009,数据分析处理工程技术人员S
数据库工具产品经理DBA经验,4040504,数据库运行管理员S,0.8311603382184762,4040504,数据库运行管理员S
数据开发,2023803,大数据工程技术人员S,0.9999999999998983,2023009,数据分析处理工程技术人员S
数据挖掘,2023803,大数据工程技术人员S,0.9999999999999138,2023009,数据分析处理工程技术人员S
数据架构师,2023803,大数据工程技术人员S,0.9999999999998916,2023009,数据分析处理工程技术人员S
数据标注专员,4070304,企业人力资源管理师,0.8087555081990786,4040504,数据库运行管理员S
数据标注员,4040505,人工智能训练师S,0.9803491510893202,4040504,数据库运行管理员S
数据治理工程师  Data Governance Engineer,2023803,大数据工程技术人员S,0.9578031374635247,2023009,数据分析处理工程技术人员S
数据治理总监,2023803,大数据工程技术人员S,0.8738617513094217,2023009,数据分析处理工程技术人员S
数据算法工程师,2023803,大数据工程技术人员S,0.8914229556426302,2023009,数据分析处理工程技术人员S
数据管理岗,2023803,大数据工程技术人员S,0.8905134815239623,4040504,数据库运行管理员S
数据统计员,3010103,统计调查员,0.9332685753552943,3010103,统计调查员
数据通信工程师,2021001,通信工程技术人员S,0.9999999999998788,2021000,信息和通信工程技术人员
数据采集员,4040505,人工智能训练师S,0.8996892204605672,3010103,统计调查员
数据量化统计专员,2060200,统计专业人员,0.8227559339692785,2060200,统计专业人员
数控加工中心操作工,2023800,数字技术工程技术人员,0.7493592835266145,6180107,多工序数控机床操作调整工
数控操作工普工,2023809,集成电路工程技术人员S,0.8132084885222733,6180107,多工序数控机床操作调整工
数控操机数控编程,6180100,机械冷加工人员,0.7059335959242059,6180107,多工序数控机床操作调整工
数控机床销售工程师,6180100,机械冷加工人员,0.7881212300145467,6180107,多工序数控机床操作调整工
数控班组长,4020205,道路运输调度员,0.8280593110854623,6180107,多工序数控机床操作调整工
数控编程,6180100,机械冷加工人员,0.6765668815408342,6180107,多工序数控机床操作调整工
数控车工,6180101,车工,0.8913546501986155,6180107,多工序数控机床操作调整工
数智化管理员,2060801,人力资源管理专业人员,0.8365053544040317,2060713,数字化管理师S
整形外科护士,2050804,外科护士,0.9687616525497036,2050804,外科护士
文员,3010202,秘书,0.9999999999998919,3010205,打字员
文员不销售不外出,2100000,新闻出版、文化专业人员,0.4846829312376564,3010205,打字员
文员周六日,4130200,广播、电视、电影和影视录音制作人员,0.6316997884068205,3010205,打字员
文员会计助理,2060300,会计专业人员,0.9002334058222222,3010205,打字员
文员助理,4130105,全媒体运营师S,0.9211121442886833,3010205,打字员
文员固定5,3010200,行政事务处理人员,0.600617835574565,3010205,打字员
文员编辑,4080808,广告设计师,0.8973770775212069,3010205,打字员
文员跟单,3010202,秘书,0.9095119713190213,3010205,打字员
文员,3010202,秘书,0.9999999999998919,3010205,打字员
文员统招本科,2080100,高等学校教师,0.7810123086722737,3010205,打字员
文员业务员压盒机长裱纸机机长学徒工,6070200,纸箱纸盒制作工,0.8233969518463681,3010205,打字员
文字编辑,2100201,文字编辑,0.9999999999998844,2100201,文字编辑
文旅策划总监,2060703,商务策划专业人员,0.8942331342883932,4070404,旅游咨询员
文旅管家,4020102,铁路列车乘务员,0.9077486775901705,4070404,旅游咨询员
文旅项目经理,4070403,旅行社计调,0.8497186047061371,4070404,旅游咨询员
文案,4080808,广告设计师,0.9999999999998843,2100201,文字编辑
文案撰稿编导策划,4080808,广告设计师,0.892075729591376,2100201,文字编辑
文案专员,3010203,公关员,0.9712834661472797,2100201,文字编辑
文案助理,4130105,全媒体运营师S,0.9106509180652,2100201,文字编辑
文案指导,4080808,广告设计师,0.8926702146996178,2100201,文字编辑
文案策划,4080808,广告设计师,0.9703816522330339,2100201,文字编辑
文案策划,4080808,广告设计师,0.9703816522330339,2100201,文字编辑
文案策划编剧视频脚本,2090300,电影电视制作专业人员,0.783430048644196,2100201,文字编辑
文案策划主管,2060703,商务策划专业人员,0.9511717154869413,2100201,文字编辑
文案策划广告创意脚本撰写,4080808,广告设计师,0.8430417230091206,2100201,文字编辑
文案策划经理资深,2060703,商务策划专业人员,0.899566165264508,2100201,文字编辑
文案策划编辑,4080808,广告设计师,0.8773458781523356,2100201,文字编辑
文案策划,4080808,广告设计师,0.9703816522330339,2100201,文字编辑
文案策略,4080808,广告设计师,0.8737365948256754,2100201,文字编辑
文案编导,4080808,广告设计师,0.9355220303622525,2100201,文字编辑
文案编辑,4080808,广告设计师,0.9999999999998562,2100201,文字编辑
文案编辑策划,4080808,广告设计师,0.8899308851960662,2100201,文字编辑
文秘,4070102,拍卖服务师,0.865510350009755,3010202,秘书
文章写作 自由撰稿人,2090101,文学作家,0.8729827019140642,2100201,文字编辑
文章发布员可居家,4010500,特殊商品购销人员,0.7170829216355645,2100201,文字编辑
新东方无忧 课程销售主管专转本四六级项目,2080000,教学人员,0.6788972519025462,4010200,销售人员
新余无销售客服,4070200,商务咨询服务人员,0.7060844614678937,4010203,商品营业员
新余高新区风速网吧收银,4130100,社会文化活动服务人员,0.648122341788674,4010204,收银员
新兴县新城镇玛玛店员营业员,4010203,商品营业员,0.801499064444419,4010203,商品营业员
新加坡岗位雷达信号处理工程师,2020903,雷达导航工程技术人员S,0.8019855085656494,2020903,雷达导航工程技术人员S
新北区三井恒源小吃店收银,2090106,导演,0.9383995192574851,4010204,收银员
新印网运营总监,4010601,电子商务师S,0.8790898606874432,4130105,全媒体运营师S
新厂质检员物料仓管员普工贴标员操作工,6180400,工装工具制造加工人员,0.7707077720369255,6310305,质检员
新厂仓库管理员可周结,4020601,仓储管理员,0.8187958758749003,4020601,仓储管理员
新厂高工价组装包装月7000,2020000,工程技术人员,0.5538803538401941,6310500,包装工
新发地产金融,4060200,房地产开发与交易服务人员,0.7742675514143289,2061104,金融产品销售专业人员
新吴区麦瑞新语面包坊蛋糕裱花师,6020102,糕点装饰师,0.8724826298568709,6020102,糕点装饰师
新吴蓝天注塑工,3010202,秘书,0.8613173097372773,6140200,塑料制品成型制作工
新品导入工程师NPI工程师,4070200,商务咨询服务人员,0.7280575290884113,,集成电路工程技术人员
新媒体专员,4130105,全媒体运营师S,0.8750973417335549,4130105,全媒体运营师S
新媒体主管,2060702,市场营销专业人员,0.8283538679483476,4130105,全媒体运营师S
新媒体内容编辑主管,4130105,全媒体运营师S,0.8138134352428893,2100200,编辑
新媒体内容营销经理,4130100,社会文化活动服务人员,0.788525483130236,4130105,全媒体运营师S
新媒体内容运营经理,4130105,全媒体运营师S,0.8435949230543922,4130105,全媒体运营师S
新媒体剪辑师,4130105,全媒体运营师S,0.8493350747935957,2090306,剪辑师
新媒体市场运营,4130105,全媒体运营师S,0.9190240442621769,4130105,全媒体运营师S
新媒体摄影剪辑师,2100102,摄影记者,0.8757622107864683,2090306,剪辑师
新媒体文案,4130105,全媒体运营师S,0.95730354369402,2100205,网络编辑S
新媒体文案专员,4130105,全媒体运营师S,0.8886348099145382,2100205,网络编辑S
新媒体文案策划专员,4130105,全媒体运营师S,0.8617857899355426,2100205,网络编辑S
新媒体文案编辑,4130105,全媒体运营师S,0.841822339847491,2100205,网络编辑S
新媒体策划运营,4130105,全媒体运营师S,0.9613297919310015,4130105,全媒体运营师S
